,CrossLinear,,CrossLinear_sbs,,GCGNet,,MultiHeadGCGNet,,MultiHeadLinear,,MultiHeadTimeXer,,MultiHeadTimeXer_sweep,,TimeXer,,TimeXer_sbs,
,MSE,MAE,MSE,MAE,MSE,MAE,MSE,MAE,MSE,MAE,MSE,MAE,MSE,MAE,MSE,MAE,MSE,MAE
NP,0.04648175228098434,0.1415216686682194,0.04178856926253466,0.13118592401716966,0.04513300139093614,0.13752382159106513,0.03987938535589713,0.12534291002475842,0.04308836350217175,0.13479048295324828,0.045184482283881805,0.13740744494979867,0.04319050621416198,0.1355537575781933,0.04596329136071329,0.14120542900959793,0.04293725259276983,0.13546291129770363
PJM,0.0618610705970601,0.14830710602125818,0.05418040085265212,0.13551556877388513,0.05317503113471249,0.13323238663530143,0.04886226552166,0.12703916447814315,0.056452844097633785,0.13684267615425383,0.05276139765516019,0.13839043587995786,0.04943322072450272,0.13436477308099337,0.05445673826523066,0.1400907005849914,0.05005052512355921,0.13595035457200755
BE,0.9500176401405465,0.4362763382514724,0.9512300953240235,0.4320073069695898,0.9760223476355671,0.44813250135150956,0.9579436905193588,0.4317347014883573,0.9608574762354957,0.44057428626192713,0.9293046977540332,0.4176877626513719,0.9213920789800173,0.4139759324709843,0.9456249910677479,0.4233047531167265,0.9349380998942186,0.42671967771917385
FR,0.06581074510693614,0.18876647628156953,0.06065392846704084,0.17970997003060268,0.07595767717166288,0.2032906813168184,0.055988689353205966,0.17214194308433786,0.06139666706297825,0.1823627398786142,0.05967803683215129,0.18067392710205415,0.058178024402277796,0.17740687387627344,0.06009492240628541,0.18086268792365515,0.056415391569109526,0.1746256665449407
DE,0.11785952427939683,0.208903209213289,0.11505214652104723,0.20467453350862236,0.14987741700281923,0.23140621534281214,0.11639370732039618,0.196542254299524,0.11960879874034852,0.20869889822676524,0.12122618053008649,0.2063555878799919,0.11618075435478639,0.2075264377792771,0.1184368479074131,0.20816862208811754,0.1173409849148045,0.20640372760109657
Avg,0.24840614648098475,0.22475495968716172,0.24458102808545967,0.2166186606599739,0.26003309486713955,0.23071712124750135,0.24381354761410362,0.21056019467502413,0.24828082992772557,0.22065381669496173,0.24163095901106263,0.2161030316926349,0.23767491693514922,0.2137655549571443,0.24491535820147808,0.2187264385446177,0.24033645081889232,0.21583246754698443
